WorkOrderID,CreatedDate,CompletedDate,EngineerID,RegionID,Priority,SLAID,Status
7025,2023-07-25,2023-08-02,15,3,High,1,Closed
7026,2023-07-25,2023-07-31,11,3,High,1,Closed
7027,2023-07-25,2023-07-28,18,4,Medium,2,Closed
7028,2023-07-25,2023-07-31,12,3,Medium,2,Closed
7029,2023-07-25,,8,2,Medium,2,Open
7030,2023-07-25,,14,3,Low,3,Open
7031,2023-07-25,2023-08-01,15,3,High,1,Closed
7032,2023-07-25,2023-07-29,18,4,High,1,Closed
7033,2023-07-25,,7,2,High,1,Open
7034,2023-07-25,2023-07-29,14,3,Low,3,Closed
7035,2023-07-25,2023-07-30,12,3,High,1,Closed
7036,2023-07-25,2023-07-29,7,2,Medium,2,Closed
7037,2023-07-25,,13,3,Medium,2,Open
7038,2023-07-26,2023-07-30,12,3,Low,3,Closed
7039,2023-07-26,2023-07-28,18,4,High,1,Closed
7040,2023-07-26,2023-07-27,10,2,Low,3,Closed
7041,2023-07-26,2023-08-03,15,3,Medium,2,Closed
7042,2023-07-26,2023-08-04,4,1,Medium,2,Closed
7043,2023-07-26,2023-07-31,6,2,Medium,2,Closed
7044,2023-07-26,,16,4,High,1,Open
7045,2023-07-26,2023-08-01,2,1,Medium,2,Closed
7046,2023-07-26,2023-08-01,9,2,High,1,Closed
7047,2023-07-26,2023-07-29,1,1,Medium,2,Closed
7048,2023-07-26,2023-07-28,12,3,Low,3,Closed
7049,2023-07-26,2023-08-02,14,3,Medium,2,Closed
7050,2023-07-26,,15,3,Low,3,Open
7051,2023-07-26,2023-07-29,19,4,Medium,2,Closed
7052,2023-07-26,,5,1,Medium,2,Open
7053,2023-07-26,2023-08-03,11,3,High,1,Closed
7054,2023-07-26,2023-08-03,10,2,High,1,Closed
7055,2023-07-26,2023-07-27,20,4,Medium,2,Closed
7056,2023-07-26,2023-08-01,3,1,High,1,Closed
7057,2023-07-26,2023-07-30,20,4,Medium,2,Closed
7058,2023-07-26,2023-07-31,7,2,Medium,2,Closed
7059,2023-07-26,2023-07-29,6,2,Low,3,Closed
7060,2023-07-26,2023-08-02,4,1,High,1,Closed
7061,2023-07-26,,15,3,Low,3,Open
7062,2023-07-26,2023-07-29,20,4,High,1,Closed
7063,2023-07-26,2023-07-27,14,3,Low,3,Closed
7064,2023-07-26,2023-08-02,6,2,Medium,2,Closed
7065,2023-07-26,2023-08-02,9,2,High,1,Closed
7066,2023-07-26,2023-07-30,15,3,High,1,Closed
7067,2023-07-26,,1,1,Medium,2,Open
7068,2023-07-26,2023-07-27,12,3,Medium,2,Closed
7069,2023-07-26,2023-08-04,12,3,Low,3,Closed
7070,2023-07-26,2023-08-04,17,4,High,1,Closed
7071,2023-07-26,2023-07-29,12,3,High,1,Closed
7072,2023-07-26,2023-07-27,6,2,Medium,2,Closed
7073,2023-07-26,2023-08-01,18,4,Medium,2,Closed
7074,2023-07-26,,8,2,High,1,Open
7075,2023-07-26,2023-07-31,20,4,Medium,2,Closed
7076,2023-07-26,2023-07-28,20,4,High,1,Closed
7077,2023-07-26,2023-08-04,12,3,Medium,2,Closed
7078,2023-07-26,2023-08-03,8,2,Low,3,Closed
7079,2023-07-26,2023-08-04,20,4,High,1,Closed
7080,2023-07-26,2023-08-03,20,4,High,1,Closed
7081,2023-07-27,,20,4,High,1,Open
7082,2023-07-27,2023-08-03,17,4,Low,3,Closed
7083,2023-07-27,2023-08-05,1,1,High,1,Closed
7084,2023-07-27,,15,3,High,1,Open
7085,2023-07-27,2023-08-03,2,1,Low,3,Closed
7086,2023-07-27,2023-07-31,6,2,High,1,Closed
7087,2023-07-27,2023-08-04,3,1,High,1,Closed
7088,2023-07-27,2023-08-04,14,3,Low,3,Closed
7089,2023-07-27,2023-07-30,4,1,Low,3,Closed
7090,2023-07-27,2023-08-01,9,2,High,1,Closed
7091,2023-07-27,,5,1,High,1,Open
7092,2023-07-27,2023-07-28,1,1,Low,3,Closed
7093,2023-07-27,2023-08-04,9,2,Low,3,Closed
7094,2023-07-27,,1,1,Low,3,Open
7095,2023-07-27,2023-08-03,13,3,High,1,Closed
7096,2023-07-27,,10,2,High,1,Open
7097,2023-07-27,,6,2,High,1,Open
7098,2023-07-27,2023-07-31,5,1,High,1,Closed
7099,2023-07-27,2023-08-03,9,2,Medium,2,Closed
7100,2023-07-27,,13,3,Low,3,Open
7101,2023-07-27,,15,3,High,1,Open
7102,2023-07-27,2023-07-30,11,3,Low,3,Closed
7103,2023-07-28,2023-08-01,2,1,Medium,2,Closed
7104,2023-07-28,2023-08-01,4,1,Low,3,Closed
7105,2023-07-28,2023-08-01,5,1,Low,3,Closed
7106,2023-07-28,2023-08-03,15,3,Low,3,Closed
7107,2023-07-28,2023-07-29,1,1,Medium,2,Closed
7108,2023-07-28,2023-08-06,3,1,Low,3,Closed
7109,2023-07-28,,10,2,High,1,Open
7110,2023-07-28,2023-07-31,5,1,Low,3,Closed
7111,2023-07-28,2023-08-04,12,3,Medium,2,Closed
7112,2023-07-28,,11,3,Low,3,Open
7113,2023-07-28,2023-08-05,20,4,Medium,2,Closed
7114,2023-07-28,2023-07-29,6,2,Medium,2,Closed
7115,2023-07-28,2023-08-01,4,1,Medium,2,Closed
7116,2023-07-28,2023-08-03,20,4,Medium,2,Closed
7117,2023-07-28,,18,4,Low,3,Open
7118,2023-07-28,,10,2,Low,3,Open
7119,2023-07-28,2023-08-05,4,1,High,1,Closed
7120,2023-07-28,2023-08-01,4,1,High,1,Closed
7121,2023-07-28,2023-08-06,5,1,High,1,Closed
7122,2023-07-28,,7,2,Medium,2,Open
7123,2023-07-28,2023-07-29,13,3,Medium,2,Closed
7124,2023-07-28,2023-07-31,10,2,Medium,2,Closed
7125,2023-07-28,2023-08-06,6,2,Medium,2,Closed
7126,2023-07-28,2023-08-02,13,3,Medium,2,Closed
7127,2023-07-28,2023-08-02,4,1,Medium,2,Closed
7128,2023-07-28,2023-08-03,3,1,Medium,2,Closed
7129,2023-07-28,2023-08-06,17,4,Low,3,Closed
7130,2023-07-28,2023-08-05,16,4,Low,3,Closed
7131,2023-07-28,2023-08-05,6,2,High,1,Closed
7132,2023-07-28,2023-07-31,5,1,High,1,Closed
7133,2023-07-28,,9,2,Low,3,Open
7134,2023-07-28,2023-08-02,2,1,Low,3,Closed
7135,2023-07-28,2023-07-30,2,1,Low,3,Closed
7136,2023-07-28,,7,2,High,1,Open
7137,2023-07-28,,13,3,Medium,2,Open
7138,2023-07-28,2023-07-31,15,3,High,1,Closed
7139,2023-07-28,2023-08-04,8,2,Low,3,Closed
7140,2023-07-28,2023-07-30,4,1,High,1,Closed
7141,2023-07-28,,5,1,High,1,Open
7142,2023-07-28,2023-08-03,15,3,Medium,2,Closed
7143,2023-07-28,2023-08-06,8,2,Medium,2,Closed
7144,2023-07-28,2023-07-31,9,2,Medium,2,Closed
7145,2023-07-28,2023-07-31,19,4,High,1,Closed
7146,2023-07-28,2023-07-30,5,1,Low,3,Closed
7147,2023-07-28,,8,2,Low,3,Open
7148,2023-07-28,2023-08-04,2,1,Low,3,Closed
7149,2023-07-28,2023-08-01,16,4,High,1,Closed
7150,2023-07-28,2023-08-06,20,4,High,1,Closed
7151,2023-07-29,2023-08-02,17,4,Low,3,Closed
7152,2023-07-29,2023-08-02,2,1,High,1,Closed
7153,2023-07-29,,1,1,High,1,Open
7154,2023-07-29,2023-08-06,19,4,High,1,Closed
7155,2023-07-29,2023-08-04,2,1,Low,3,Closed
7156,2023-07-29,2023-07-31,8,2,Medium,2,Closed
7157,2023-07-29,2023-08-03,16,4,High,1,Closed
7158,2023-07-29,2023-08-03,5,1,High,1,Closed
7159,2023-07-29,2023-07-31,1,1,Medium,2,Closed
7160,2023-07-29,2023-08-05,20,4,Low,3,Closed
7161,2023-07-29,2023-07-31,11,3,High,1,Closed
7162,2023-07-29,2023-07-31,14,3,Low,3,Closed
7163,2023-07-29,,17,4,Medium,2,Open
7164,2023-07-29,2023-08-02,1,1,Low,3,Closed
7165,2023-07-29,2023-07-31,16,4,High,1,Closed
7166,2023-07-29,2023-08-07,11,3,Medium,2,Closed
7167,2023-07-29,2023-08-06,11,3,High,1,Closed
7168,2023-07-29,2023-08-03,19,4,Low,3,Closed
7169,2023-07-29,2023-08-02,16,4,High,1,Closed
7170,2023-07-29,2023-08-04,10,2,Medium,2,Closed
7171,2023-07-29,,20,4,High,1,Open
7172,2023-07-29,,19,4,Medium,2,Open
7173,2023-07-29,2023-08-04,2,1,Medium,2,Closed
7174,2023-07-29,2023-08-04,8,2,High,1,Closed
7175,2023-07-29,2023-08-07,17,4,High,1,Closed
7176,2023-07-29,2023-08-03,8,2,High,1,Closed
7177,2023-07-29,2023-07-30,14,3,High,1,Closed
7178,2023-07-29,2023-07-31,13,3,Medium,2,Closed
7179,2023-07-29,2023-08-02,17,4,Medium,2,Closed
7180,2023-07-29,2023-07-31,12,3,High,1,Closed
7181,2023-07-29,2023-08-04,1,1,Low,3,Closed
7182,2023-07-29,,3,1,Low,3,Open
7183,2023-07-29,2023-08-02,10,2,High,1,Closed
7184,2023-07-29,2023-08-05,1,1,Low,3,Closed
7185,2023-07-29,2023-08-07,16,4,Medium,2,Closed
7186,2023-07-29,2023-08-06,17,4,Medium,2,Closed
7187,2023-07-29,2023-08-06,17,4,High,1,Closed
7188,2023-07-30,2023-08-01,3,1,Medium,2,Closed
7189,2023-07-30,,19,4,High,1,Open
7190,2023-07-30,2023-08-02,10,2,Low,3,Closed
7191,2023-07-30,2023-08-03,14,3,Low,3,Closed
7192,2023-07-30,2023-08-03,13,3,Low,3,Closed
7193,2023-07-30,2023-08-02,11,3,Medium,2,Closed
7194,2023-07-30,2023-08-04,10,2,High,1,Closed
7195,2023-07-30,2023-08-07,19,4,Medium,2,Closed
7196,2023-07-30,2023-07-31,10,2,Low,3,Closed
7197,2023-07-30,2023-08-07,8,2,Medium,2,Closed
7198,2023-07-30,2023-08-02,20,4,Low,3,Closed
7199,2023-07-30,2023-08-05,1,1,Medium,2,Closed
7200,2023-07-30,2023-07-31,13,3,Medium,2,Closed
7201,2023-07-30,2023-08-03,12,3,Medium,2,Closed
7202,2023-07-30,,17,4,Low,3,Open
7203,2023-07-30,,15,3,High,1,Open
7204,2023-07-30,,18,4,Medium,2,Open
7205,2023-07-30,2023-08-05,8,2,Medium,2,Closed
7206,2023-07-30,,14,3,Medium,2,Open
7207,2023-07-30,2023-08-07,2,1,High,1,Closed
7208,2023-07-30,2023-08-01,10,2,Low,3,Closed
7209,2023-07-30,2023-08-04,20,4,High,1,Closed
7210,2023-07-30,,1,1,Medium,2,Open
7211,2023-07-30,,7,2,Low,3,Open
7212,2023-07-30,2023-07-31,12,3,Medium,2,Closed
7213,2023-07-30,2023-08-03,12,3,Low,3,Closed
7214,2023-07-31,2023-08-05,2,1,High,1,Closed
7215,2023-07-31,,9,2,High,1,Open
7216,2023-07-31,2023-08-06,14,3,Low,3,Closed
7217,2023-07-31,2023-08-01,14,3,Low,3,Closed
7218,2023-07-31,2023-08-07,4,1,High,1,Closed
7219,2023-07-31,2023-08-09,3,1,Low,3,Closed
7220,2023-07-31,2023-08-04,9,2,High,1,Closed
7221,2023-07-31,2023-08-01,7,2,High,1,Closed
7222,2023-07-31,2023-08-08,12,3,High,1,Closed
7223,2023-07-31,2023-08-04,5,1,Low,3,Closed
7224,2023-07-31,2023-08-04,6,2,High,1,Closed
7225,2023-07-31,2023-08-03,20,4,Medium,2,Closed
7226,2023-07-31,2023-08-08,15,3,High,1,Closed
7227,2023-07-31,2023-08-02,1,1,Medium,2,Closed
7228,2023-07-31,2023-08-01,10,2,Medium,2,Closed
7229,2023-07-31,2023-08-09,7,2,Medium,2,Closed
7230,2023-07-31,2023-08-01,12,3,Low,3,Closed
7231,2023-07-31,2023-08-01,4,1,Low,3,Closed
7232,2023-07-31,2023-08-08,18,4,Low,3,Closed
7233,2023-07-31,,1,1,Medium,2,Open
7234,2023-07-31,2023-08-05,20,4,Medium,2,Closed
7235,2023-07-31,2023-08-09,10,2,Low,3,Closed
7236,2023-07-31,2023-08-06,18,4,Medium,2,Closed
7237,2023-07-31,2023-08-07,14,3,Medium,2,Closed
7238,2023-07-31,2023-08-06,5,1,Low,3,Closed
7239,2023-07-31,2023-08-09,20,4,Medium,2,Closed
7240,2023-07-31,2023-08-03,8,2,Low,3,Closed
7241,2023-07-31,2023-08-07,16,4,Low,3,Closed
7242,2023-07-31,2023-08-03,18,4,Medium,2,Closed
7243,2023-07-31,2023-08-01,2,1,High,1,Closed
7244,2023-07-31,2023-08-06,14,3,Low,3,Closed
7245,2023-07-31,,4,1,Low,3,Open
7246,2023-07-31,2023-08-04,8,2,Medium,2,Closed
7247,2023-08-01,2023-08-09,1,1,High,1,Closed
7248,2023-08-01,,18,4,Medium,2,Open
7249,2023-08-01,2023-08-09,2,1,High,1,Closed
7250,2023-08-01,2023-08-06,15,3,Medium,2,Closed
7251,2023-08-01,2023-08-04,14,3,Low,3,Closed
7252,2023-08-01,,17,4,Medium,2,Open
7253,2023-08-01,2023-08-08,3,1,High,1,Closed
7254,2023-08-01,2023-08-07,19,4,Low,3,Closed
7255,2023-08-01,2023-08-10,2,1,Low,3,Closed
7256,2023-08-01,2023-08-04,13,3,Medium,2,Closed
7257,2023-08-01,2023-08-03,17,4,High,1,Closed
7258,2023-08-01,2023-08-05,3,1,Low,3,Closed
7259,2023-08-01,,2,1,High,1,Open
7260,2023-08-01,2023-08-09,6,2,Medium,2,Closed
7261,2023-08-01,2023-08-04,3,1,Medium,2,Closed
7262,2023-08-01,2023-08-09,1,1,High,1,Closed
7263,2023-08-01,2023-08-09,11,3,Low,3,Closed
7264,2023-08-01,2023-08-10,17,4,Low,3,Closed
7265,2023-08-01,,11,3,High,1,Open
7266,2023-08-01,2023-08-04,20,4,Medium,2,Closed
7267,2023-08-01,2023-08-07,12,3,Low,3,Closed
7268,2023-08-01,,20,4,High,1,Open
7269,2023-08-01,2023-08-09,13,3,Medium,2,Closed
7270,2023-08-01,2023-08-08,5,1,High,1,Closed
7271,2023-08-01,2023-08-10,13,3,Medium,2,Closed
7272,2023-08-01,2023-08-10,13,3,Low,3,Closed
7273,2023-08-01,2023-08-06,2,1,Medium,2,Closed
7274,2023-08-01,,3,1,High,1,Open
7275,2023-08-01,2023-08-10,7,2,Low,3,Closed
7276,2023-08-01,2023-08-10,6,2,Low,3,Closed
7277,2023-08-01,,19,4,Medium,2,Open
7278,2023-08-01,,14,3,High,1,Open
7279,2023-08-01,,2,1,Low,3,Open
7280,2023-08-01,2023-08-05,9,2,Medium,2,Closed
7281,2023-08-01,2023-08-08,8,2,High,1,Closed
7282,2023-08-01,2023-08-07,15,3,Low,3,Closed
7283,2023-08-01,2023-08-04,1,1,Low,3,Closed
7284,2023-08-01,2023-08-02,16,4,Low,3,Closed
7285,2023-08-01,,5,1,Low,3,Open
7286,2023-08-01,2023-08-03,12,3,Medium,2,Closed
7287,2023-08-01,,11,3,High,1,Open
7288,2023-08-01,,4,1,Medium,2,Open
7289,2023-08-02,2023-08-06,17,4,High,1,Closed
7290,2023-08-02,2023-08-10,10,2,Medium,2,Closed
7291,2023-08-02,2023-08-08,2,1,Low,3,Closed
7292,2023-08-02,2023-08-04,19,4,Medium,2,Closed
7293,2023-08-02,2023-08-05,16,4,High,1,Closed
7294,2023-08-02,,16,4,Low,3,Open
7295,2023-08-02,2023-08-08,13,3,Medium,2,Closed
7296,2023-08-02,2023-08-03,10,2,Medium,2,Closed
7297,2023-08-02,2023-08-08,10,2,High,1,Closed
7298,2023-08-02,,10,2,Medium,2,Open
7299,2023-08-02,2023-08-08,10,2,Low,3,Closed
7300,2023-08-02,2023-08-11,14,3,Medium,2,Closed
7301,2023-08-02,2023-08-07,8,2,High,1,Closed
7302,2023-08-02,2023-08-07,16,4,Low,3,Closed
7303,2023-08-02,2023-08-07,6,2,Low,3,Closed
7304,2023-08-02,2023-08-10,11,3,Low,3,Closed
7305,2023-08-02,,16,4,High,1,Open
7306,2023-08-02,,12,3,Medium,2,Open
7307,2023-08-02,2023-08-11,2,1,High,1,Closed
7308,2023-08-02,2023-08-03,13,3,Medium,2,Closed
7309,2023-08-02,2023-08-03,1,1,High,1,Closed
7310,2023-08-02,2023-08-05,9,2,Medium,2,Closed
7311,2023-08-02,2023-08-03,2,1,Medium,2,Closed
7312,2023-08-02,,19,4,Low,3,Open
7313,2023-08-02,2023-08-06,2,1,Low,3,Closed
7314,2023-08-03,2023-08-12,19,4,Medium,2,Closed
7315,2023-08-03,2023-08-08,19,4,Medium,2,Closed
7316,2023-08-03,2023-08-05,2,1,Medium,2,Closed
7317,2023-08-03,2023-08-04,8,2,High,1,Closed
7318,2023-08-03,2023-08-12,16,4,Medium,2,Closed
7319,2023-08-03,2023-08-10,12,3,Medium,2,Closed
7320,2023-08-03,2023-08-11,12,3,Medium,2,Closed
7321,2023-08-03,,1,1,Medium,2,Open
7322,2023-08-03,2023-08-11,18,4,Low,3,Closed
7323,2023-08-03,,3,1,Low,3,Open
7324,2023-08-03,2023-08-11,4,1,High,1,Closed
7325,2023-08-03,2023-08-09,12,3,High,1,Closed
7326,2023-08-03,2023-08-07,4,1,Medium,2,Closed
7327,2023-08-03,,16,4,Low,3,Open
7328,2023-08-03,2023-08-08,17,4,Medium,2,Closed
7329,2023-08-03,,19,4,High,1,Open
7330,2023-08-03,2023-08-11,9,2,High,1,Closed
7331,2023-08-03,,7,2,Low,3,Open
7332,2023-08-03,2023-08-09,4,1,High,1,Closed
7333,2023-08-03,2023-08-05,15,3,Low,3,Closed
7334,2023-08-03,,14,3,High,1,Open
7335,2023-08-03,2023-08-07,12,3,Low,3,Closed
7336,2023-08-03,2023-08-06,7,2,High,1,Closed
7337,2023-08-04,2023-08-11,18,4,Medium,2,Closed
7338,2023-08-04,2023-08-07,1,1,Medium,2,Closed
7339,2023-08-04,2023-08-10,4,1,High,1,Closed
7340,2023-08-04,,6,2,Medium,2,Open
7341,2023-08-04,2023-08-13,10,2,Low,3,Closed
7342,2023-08-04,2023-08-11,3,1,Low,3,Closed
7343,2023-08-04,2023-08-13,2,1,Low,3,Closed
7344,2023-08-04,2023-08-11,8,2,High,1,Closed
7345,2023-08-04,2023-08-08,12,3,High,1,Closed
7346,2023-08-04,2023-08-09,19,4,High,1,Closed
7347,2023-08-04,2023-08-07,3,1,Low,3,Closed
7348,2023-08-04,2023-08-13,16,4,High,1,Closed
7349,2023-08-04,2023-08-13,18,4,Medium,2,Closed
7350,2023-08-04,,5,1,Medium,2,Open
7351,2023-08-04,2023-08-08,1,1,High,1,Closed
7352,2023-08-04,2023-08-08,11,3,Low,3,Closed
7353,2023-08-04,2023-08-12,16,4,High,1,Closed
7354,2023-08-04,2023-08-12,3,1,High,1,Closed
7355,2023-08-04,2023-08-06,13,3,High,1,Closed
7356,2023-08-04,2023-08-12,2,1,Medium,2,Closed
7357,2023-08-04,2023-08-12,4,1,High,1,Closed
7358,2023-08-04,2023-08-09,1,1,Low,3,Closed
7359,2023-08-04,2023-08-07,10,2,Medium,2,Closed
7360,2023-08-04,,4,1,Medium,2,Open
7361,2023-08-04,2023-08-09,9,2,Low,3,Closed
7362,2023-08-04,,15,3,Medium,2,Open
7363,2023-08-04,2023-08-06,2,1,Low,3,Closed
7364,2023-08-04,2023-08-12,16,4,High,1,Closed
7365,2023-08-04,2023-08-06,12,3,High,1,Closed
7366,2023-08-04,,11,3,Medium,2,Open
7367,2023-08-04,2023-08-06,9,2,Medium,2,Closed
7368,2023-08-05,,4,1,Medium,2,Open
7369,2023-08-05,2023-08-13,8,2,Medium,2,Closed
7370,2023-08-05,2023-08-14,3,1,Medium,2,Closed
7371,2023-08-05,2023-08-09,16,4,Low,3,Closed
7372,2023-08-05,2023-08-11,15,3,Low,3,Closed
7373,2023-08-05,2023-08-08,3,1,Low,3,Closed
7374,2023-08-05,2023-08-14,3,1,Low,3,Closed
7375,2023-08-05,2023-08-13,5,1,Low,3,Closed
7376,2023-08-05,,3,1,Medium,2,Open
7377,2023-08-05,2023-08-13,9,2,High,1,Closed
7378,2023-08-05,2023-08-07,9,2,Medium,2,Closed
7379,2023-08-05,2023-08-11,14,3,Low,3,Closed
7380,2023-08-05,,11,3,Low,3,Open
7381,2023-08-05,2023-08-07,9,2,Low,3,Closed
7382,2023-08-05,2023-08-12,15,3,Low,3,Closed
7383,2023-08-05,2023-08-14,8,2,Medium,2,Closed
7384,2023-08-05,2023-08-11,2,1,Medium,2,Closed
7385,2023-08-05,,1,1,Medium,2,Open
7386,2023-08-05,2023-08-13,18,4,Medium,2,Closed
7387,2023-08-05,2023-08-13,12,3,Low,3,Closed
7388,2023-08-05,2023-08-10,14,3,Medium,2,Closed
7389,2023-08-05,2023-08-07,5,1,Medium,2,Closed
7390,2023-08-05,2023-08-13,14,3,Medium,2,Closed
7391,2023-08-05,2023-08-07,11,3,High,1,Closed
7392,2023-08-05,2023-08-06,12,3,Medium,2,Closed
7393,2023-08-05,2023-08-09,5,1,Low,3,Closed
7394,2023-08-05,,7,2,Medium,2,Open
7395,2023-08-05,,12,3,High,1,Open
7396,2023-08-05,2023-08-07,7,2,Medium,2,Closed
7397,2023-08-05,2023-08-10,9,2,High,1,Closed
7398,2023-08-05,2023-08-06,8,2,Medium,2,Closed
7399,2023-08-05,2023-08-07,7,2,High,1,Closed
7400,2023-08-05,2023-08-08,13,3,Medium,2,Closed
7401,2023-08-05,2023-08-10,17,4,Low,3,Closed
7402,2023-08-05,2023-08-08,13,3,Low,3,Closed
7403,2023-08-05,2023-08-14,14,3,Medium,2,Closed
7404,2023-08-05,2023-08-13,19,4,Medium,2,Closed
7405,2023-08-06,2023-08-14,18,4,High,1,Closed
7406,2023-08-06,,2,1,Medium,2,Open
7407,2023-08-06,2023-08-07,17,4,Medium,2,Closed
7408,2023-08-06,,19,4,Low,3,Open
7409,2023-08-06,2023-08-14,11,3,Medium,2,Closed
7410,2023-08-06,2023-08-12,16,4,Low,3,Closed
7411,2023-08-06,2023-08-12,9,2,High,1,Closed
7412,2023-08-06,2023-08-12,11,3,High,1,Closed
7413,2023-08-06,2023-08-15,8,2,Low,3,Closed
7414,2023-08-06,2023-08-07,7,2,Low,3,Closed
7415,2023-08-06,2023-08-08,9,2,Low,3,Closed
7416,2023-08-06,2023-08-13,20,4,Low,3,Closed
7417,2023-08-06,2023-08-13,7,2,Low,3,Closed
7418,2023-08-06,2023-08-08,6,2,High,1,Closed
7419,2023-08-06,,12,3,Medium,2,Open
7420,2023-08-06,,4,1,Low,3,Open
7421,2023-08-06,,3,1,Medium,2,Open
7422,2023-08-06,2023-08-13,5,1,High,1,Closed
7423,2023-08-06,2023-08-08,20,4,Medium,2,Closed
7424,2023-08-06,,12,3,Low,3,Open
7425,2023-08-06,2023-08-12,11,3,Low,3,Closed
7426,2023-08-06,2023-08-08,5,1,High,1,Closed
7427,2023-08-06,2023-08-07,12,3,Low,3,Closed
7428,2023-08-07,2023-08-11,6,2,Medium,2,Closed
7429,2023-08-07,2023-08-11,18,4,Low,3,Closed
7430,2023-08-07,,14,3,Medium,2,Open
7431,2023-08-07,2023-08-11,15,3,High,1,Closed
7432,2023-08-07,2023-08-12,20,4,High,1,Closed
7433,2023-08-07,2023-08-09,20,4,Low,3,Closed
7434,2023-08-07,,10,2,Low,3,Open
7435,2023-08-07,2023-08-15,12,3,Medium,2,Closed
7436,2023-08-07,2023-08-16,20,4,Low,3,Closed
7437,2023-08-07,2023-08-10,11,3,Low,3,Closed
7438,2023-08-07,2023-08-13,17,4,Medium,2,Closed
7439,2023-08-07,,4,1,High,1,Open
7440,2023-08-07,2023-08-13,14,3,Low,3,Closed
7441,2023-08-07,2023-08-08,1,1,Low,3,Closed
7442,2023-08-07,2023-08-14,18,4,High,1,Closed
7443,2023-08-07,2023-08-14,11,3,High,1,Closed
7444,2023-08-07,2023-08-09,3,1,High,1,Closed
7445,2023-08-07,2023-08-10,2,1,Low,3,Closed
7446,2023-08-07,2023-08-10,12,3,Low,3,Closed
7447,2023-08-07,2023-08-15,7,2,Low,3,Closed
7448,2023-08-07,2023-08-10,18,4,Medium,2,Closed
7449,2023-08-07,2023-08-13,19,4,Low,3,Closed
7450,2023-08-07,2023-08-12,14,3,Medium,2,Closed
7451,2023-08-08,2023-08-10,13,3,Medium,2,Closed
7452,2023-08-08,2023-08-17,10,2,Low,3,Closed
7453,2023-08-08,,11,3,Low,3,Open
7454,2023-08-08,2023-08-15,6,2,Low,3,Closed
7455,2023-08-08,2023-08-13,11,3,High,1,Closed
7456,2023-08-08,2023-08-14,2,1,Medium,2,Closed
7457,2023-08-08,,11,3,Medium,2,Open
7458,2023-08-08,2023-08-17,12,3,High,1,Closed
7459,2023-08-08,2023-08-10,18,4,High,1,Closed
7460,2023-08-08,,4,1,Medium,2,Open
7461,2023-08-08,2023-08-12,5,1,Low,3,Closed
7462,2023-08-08,2023-08-10,9,2,Medium,2,Closed
7463,2023-08-08,2023-08-17,8,2,Medium,2,Closed
7464,2023-08-08,2023-08-16,8,2,High,1,Closed
7465,2023-08-08,2023-08-15,6,2,High,1,Closed
7466,2023-08-08,2023-08-12,6,2,Medium,2,Closed
7467,2023-08-08,2023-08-10,17,4,Medium,2,Closed
7468,2023-08-08,2023-08-11,1,1,High,1,Closed
7469,2023-08-08,,17,4,Medium,2,Open
7470,2023-08-08,2023-08-16,13,3,Medium,2,Closed
7471,2023-08-08,2023-08-17,7,2,Low,3,Closed
7472,2023-08-08,2023-08-14,7,2,High,1,Closed
7473,2023-08-08,2023-08-12,2,1,High,1,Closed
7474,2023-08-08,2023-08-10,6,2,Low,3,Closed
7475,2023-08-08,2023-08-17,4,1,High,1,Closed
7476,2023-08-08,2023-08-13,13,3,Low,3,Closed
7477,2023-08-08,2023-08-11,15,3,Medium,2,Closed
7478,2023-08-08,2023-08-10,19,4,Medium,2,Closed
7479,2023-08-08,,18,4,Low,3,Open
7480,2023-08-08,2023-08-13,11,3,High,1,Closed
7481,2023-08-08,,12,3,Medium,2,Open
7482,2023-08-08,,1,1,Medium,2,Open
7483,2023-08-08,,4,1,Low,3,Open
7484,2023-08-08,2023-08-14,6,2,Medium,2,Closed
7485,2023-08-08,,4,1,High,1,Open
7486,2023-08-08,,3,1,Medium,2,Open
7487,2023-08-08,2023-08-11,8,2,Medium,2,Closed
7488,2023-08-08,2023-08-12,15,3,High,1,Closed
7489,2023-08-08,,13,3,High,1,Open
7490,2023-08-08,,13,3,Low,3,Open
7491,2023-08-08,2023-08-11,9,2,Low,3,Closed
7492,2023-08-08,2023-08-11,5,1,Low,3,Closed
7493,2023-08-08,2023-08-12,4,1,High,1,Closed
7494,2023-08-08,2023-08-10,14,3,Low,3,Closed
7495,2023-08-08,,7,2,High,1,Open
7496,2023-08-08,2023-08-16,5,1,High,1,Closed
7497,2023-08-08,2023-08-15,2,1,Medium,2,Closed
7498,2023-08-08,2023-08-17,2,1,Medium,2,Closed
7499,2023-08-08,2023-08-15,1,1,Low,3,Closed
7500,2023-08-09,2023-08-12,5,1,Medium,2,Closed
7501,2023-08-09,2023-08-14,17,4,High,1,Closed
7502,2023-08-09,2023-08-17,16,4,Low,3,Closed
7503,2023-08-09,2023-08-16,20,4,Low,3,Closed
7504,2023-08-09,2023-08-14,5,1,Low,3,Closed
7505,2023-08-09,,14,3,Medium,2,Open
7506,2023-08-09,2023-08-14,20,4,Low,3,Closed
7507,2023-08-09,2023-08-13,14,3,High,1,Closed
7508,2023-08-09,2023-08-11,5,1,Low,3,Closed
7509,2023-08-09,2023-08-17,8,2,Medium,2,Closed
7510,2023-08-09,,10,2,Medium,2,Open
7511,2023-08-09,2023-08-17,7,2,High,1,Closed
7512,2023-08-09,2023-08-16,5,1,Low,3,Closed
